hawkish	Several members stressed that energy prices had reached new historical highs recently and the moderation in food price inflation had been weaker than expected.
hawkish	In particular, favourable data on retail sales and improvement in leading business indicators, including a relatively high PMI, signalled steadily accelerating growth.
neutral	In the Council?s judgement, the latest inflation data had been in line with expectations.
neutral	It was repeatedly noted that even in the light of the newly available data, the assumption that inflation would merely be approaching the target from below at the monetary policy horizon remained in place.
neutral	The NBR Board has decided to keep the monetary policy rate unchanged.
hawkish	Looking at economic growth, Board members mentioned that it had exceeded expectations in Q2, due mainly to household consumption, as well as to gross fixed capital formation.
neutral	The board members agreed that the Chinese coronavirus epidemic was a completely new external uncertainty, but their views of this uncertainty differed in intensity.
hawkish	There was a discussion about whether the upside risks of the forecast associated with the evolution of the domestic economy were already starting to materialise.
hawkish	The real annual growth rate of domestic currency loans gained momentum, thanks to the pass-through of the successive policy rate cuts onto lending rates on new business to companies and households, also fostered by the easing of money market liquidity conditions. 
dovish	Import prices were depressing inflation.
hawkish	Several members noted that inflation was likely to rise only temporarily at the beginning of this year due to the increase in indirect taxes.
dovish	It was noted that those factors urged many central banks to further considerable interest rate cuts.
dovish	Members agreed that due to slackening domestic and external demand as well as the fall in commodity prices, inflation might fall significantly below target in 2010. 
dovish	In the discussion that followed the presentation of the situation report, the Board assessed the risks to the new forecast as being slightly anti-inflationary.
dovish	When discussing the current business conditions in Poland and their outlook, some Council members highlighted that the situation in the labour market was deteriorating faster than expected.
dovish	The MNB would continue to set the one-week deposit rate at weekly tenders, in response to the increase in risk aversion vis-a-vis emerging markets.
hawkish	Wage growth stayed above labour productivity dynamics, fuelling inflationary pressures as well as the risk of deteriorating external competitiveness.
neutral	Looking forward, market uncertainty was likely to remain for some time.
dovish	The analysis of developments in macroeconomic indicators reveals a persistent deficit of aggregate demand.
neutral	It was a key priority for the MNB that short-term rates in every sub-market and at all times should develop consistently with the level of short-term rates deemed optimal by the Monetary Council.
neutral	They pointed out that, despite a significant risk of a fiscal policy loosening, at present it is difficult to assess the impact of this policy on inflation in the medium term.  
hawkish	The relatively sharp fall in the general unemployment rate compared to the forecast was identified as an upside factor, as it might lead to higher wage growth.
hawkish	Against this backdrop, it was highlighted that the pace of growth of Romania?s economy would probably be the fastest in the EU in 2016 and would continue afterwards to rank high in that hierarchy, including in the region.
hawkish	The annual inflation rate climbed to 7.97 percent in February 2008 from 7.26 percent in the previous month, mainly due to the upward adjustment of natural gas prices and the persistent impact of the drop in the 2007 agricultural output on food prices.
neutral	Using negative interest rates is still a new phenomenon in monetary policy, and therefore it was useful to wait for international experience in this field.
dovish	The prevailing view was that domestic demand was subdued and that GDP growth would slow further this year.
neutral	The Board discussed the May situation report assessing the new data on the economy and the risks associated with the fulfilment of the April macroeconomic forecast.
dovish	The analysis of macroeconomic indicators confirms that disinflation continued, faster than it had been forecasted, with the annual inflation rate falling to 3.66 percent in March versus 4.87 percent in December, due to a slower advance in administered prices and a reduction of volatile prices.
neutral	The Board then turned to a discussion of upside and downside risks to inflation.
dovish	A motion was also submitted to decrease the basic NBP interest rates by 0.25 percentage point. 
dovish	The effects of the global financial and economic crisis are increasingly reflected by the reduction of both exports and external financing, an increased volatility on the domestic foreign exchange market, in line with regional trends and by lack of investor risk appetite.
dovish	Referring to the situation in Poland, Council members emphasised that recent data on economic activity, including GDP, as well as economic conditions indicators, pointed to a sharper deceleration in domestic economic growth this year than was assumed in the July projection and anticipated by external forecasters.
neutral	The members agreed that the aforementioned turbulence in global financial markets was not yet significant for the Czech economy and the monetary policy settings. 
dovish	For the months ahead, disinflation is envisaged to consolidate, along with the downward adjustment of inflation expectations against the background of maintaining a prudent monetary policy stance.
dovish	The outlook indicates the continuation of disinflation is set to continue. 
neutral	In such circumstances, the maintenance of a firm monetary policy stance as well as a consistent support from the other components of the macroeconomic policy mix is required.
hawkish	The annual inflation rate rose to 7.96 percent in December 2010, in line with the NBR forecasts, although significantly above the upper limit of the variation band around the target.
hawkish	It was said that the recovery was confirmed by continuing retail sales growth.
hawkish	These measures will ensure restrictiveness of broad monetary conditions.
hawkish	The main driver of economic growth is steadily increasing consumer demand, supported by gradual improvement in the labour market, favourable household sentiment.
neutral	The meeting began with a presentation of the February situation report summarising the newly available economic data and the associated risks of the January forecast.
hawkish	Expected external economic growth had picked up pace and expected interest rates in the euro area had risen. 
dovish	The persistently low inflation environment might provide a firmer anchor for inflation expectations. 
hawkish	Against this backdrop, Board members referred to the faster-than-expected pick-up in economic growth in 2016 Q4, to 4.7 percent year on year, against 4.3 percent in the previous quarter, implying a likely wider-than-anticipated reopening of the positive output gap.
hawkish	In the meeting held today, 10 January 2022, based on the currently available data and assessments, and in light of the elevated uncertainty, the NBR Board decided to increase the monetary policy rate to 2.00 percent per annum, from 1.75 percent per annum, as of 11 January 2022, and to maintain firm control over money market liquidity. 
neutral	In line with the Bank?s expectations, there had not yet been any significant upward pressure on inflation from wages.
hawkish	Monetary Council considered it a key priority to anchor inflation expectations properly and thereby continuously to mitigate second-round inflation risks.
hawkish	Oil prices had risen in recent months.
hawkish	There was a consensus that economic growth was sustainable.
hawkish	It was said that the positive condition of the economy was also indicated by better-than-expected performance of the revenue side of the state budget.
neutral	It was said that core inflation was still developing favourably, moving at the boundary of the tolerance band around the target.
dovish	Both the situation report and the assessment of the latest data implied a clear anti-inflationary balance of risks for the forecast.
hawkish	At the same time, these Council members judged that the ongoing economic recovery, including demand stimulated by rising household income, had also added to the price growth.
dovish	With a wider cyclical position, the ability of companies to pass on cost shocks into prices was more limited and the inflationary impact of cost shocks to companies was smaller, which in turn might warrant a further, substantial easing of policy.
neutral	It was the unanimous view of the Council that, with current monetary conditions maintained, inflation was likely to move into line with the target over the medium term.
neutral	Overall, sentiment in global financial markets had been mixed over the period since the Council?s latest policy decision.
hawkish	Both investment and final household consumption sped up, the latter being driven by significant rises in incomes and the persistently rapid increase of credit to the private sector, especially that of foreign currency-denominated loans.
dovish	The real annual dynamics of credit to the private sector remained in negative territory, against the background of the sharper contraction in foreign currency credit (stocks) and the ongoing operations to remove non-performing loans from credit institutions? balance sheets.
neutral	The time profile of this year?s economic growth was characterised by divergent trends.
neutral	The exchange rate of the koruna would be broadly stable over the forecast horizon. 
dovish	The Council decided to lower the NBP interest rates to the level: the reference rate to 5.75%, the lombard rate to 7.25%, the deposit rate to 4.25% and the rediscount rate to 6.00%.
hawkish	Accordingly, with the exhaustion of the HUF 3,000 billion available, the Bank had closed the FGS Go!.
dovish	While analysing the inflationary processes in Poland, some members of the Council pointed out that, as anticipated, CPI inflation was running at a relatively low level.
hawkish	In that context, Board members pointed out the further double-digit annual dynamics, in the first two months of Q2, of both the average gross wage earnings and the unit wage costs in industry on the consumer goods segment, despite a moderate slowdown across the sector.
neutral	Compared to the previous forecast, the updated quarterly projection implies a new substantial revision of the expected path of the annual inflation rate, following the incorporation of the anticipated impact of the fiscal measures recently adopted by Parliament and currently under re-examination.
neutral	Wages had ceased to be anti-inflationary.
dovish	The MNB would continue the mortgage bond purchases and the monetary policy interest rate swap facility as programmes, continuously and for a prolonged period, thus they constituted integral part of the set of monetary policy instruments.
neutral	The projection is one of the inputs to the decision-making process on NBP interest rates.
hawkish	A third scenario, assuming a pick-up in domestic employment and consumption and, consequently, strongergrowth in domestic activity, also implied a tighter monetary policy stance.
dovish	Based on the projection in the June Inflation Report, Hungarian economic performance in 2020 was likely to be more subdued than earlier expected, while the outlook for inflation had shifted downwards persistently.
neutral	In the meeting held today, 6 August 2021, based on the currently available data and assessments, and in light of the elevated uncertainty, the NBR Board decided to keep the monetary policy rate at 1.25 percent per annum, while preserving tight control over money market liquidity; moreover, it decided to leave unchanged the deposit facility rate at 0.75 percent per annum and the lending (Lombard) facility rate at 1.75 percent per annum.
dovish	Looking at the cyclical position of the economy, Board members first remarked the strong slowdown in the economy?s rate of increase versus last year.
dovish	There had been a marked fall in oil prices recently.
neutral	The real monetary conditions index was slightly easy in its interest rate component and tight in its exchange rate component. 
dovish	The risks of a further decline in potential growth may have increased, due to companies delaying investment plans.
neutral	The Board devoted part of its discussion to the question of credibility and the question of the interpretation of fulfilment of the 2% inflation target.
neutral	Members arguing for maintaining rates attached much importance to the fact that the central projection had been changed considerably on the relevant horizon relative to November, and that it had been revised down to a level consistent with the inflation target.
neutral	Monetary-policy relevant inflation would be in the lower half of the tolerance band around the target until the end of 2014
dovish	This could lead to a lengthier cyclical downturn of the Czech economy and hence to a need to keep monetary conditions accommodative for longer than assumed in the baseline scenario of the forecast.
dovish	GDP growth would temporarily slow to 1.6% in 2011 as a result of fiscal consolidation, a decline in some specific investments and investment in inventories, and slowing growth in external economic activity.
dovish	According to a majority of its members, numerous indicators ? among them household consumption, employment, the average wage and the total volume of wages and salaries ? were rising rather more slowly than forecasted.
dovish	The Bank continued to aim to maintain loose monetary conditions and provide a corresponding degree of support to the economy through money market rates.
hawkish	The NBR Board has decided to raise the monetary policy rate to 9.0 percent per annum from 8.0 percent.
neutral	Some Council members pointed out that both the current and forecast inflation were close to the inflation target, while core net inflation had remained for a longer period close to the lower limit for deviations from the inflation target.
dovish	It was said repeatedly that inflation would be in the lower part of the tolerance band for the foreseeable future and that a decline in rates was consistent with this outlook.
hawkish	While analysing the situation in the Polish economy, it was highlighted that the persistent upward trend in industrial output, further increase of economic indicators, and improving situation on the labour market confirmed the continued recovery.
dovish	Weaker-than-expected domestic demand posed downside risks.
neutral	The NBR Board has also decided to ensure an adequate management of liquidity in the banking system and to maintain the existing levels of minimum reserve requirement ratios on both leu-denominated and foreign currency-denominated liabilities of credit institutions.
dovish	By contrast, the ECB had decided to extend its quantitative easing programme.
neutral	At the same time, Council members recognized that the findings of the March NBP projection would enable a more comprehensive assessment of medium-term outlook for inflation and economic growth.
neutral	In their opinion, the level of unit labour costs in Poland was currently relatively low, which resulted in very good financial results of enterprises allowing them to absorb growing labour costs without the need to raise their prices. 
neutral	The Board agreed that the uncertainties associated with monetary policy decision-making were this time greater than usual, while the risks were heading in both directions.
dovish	Capital outflows had continued in emerging markets.
neutral	Moving on to discuss inflation developments, Council members agreed that inflation was primarily shaped by temporary effects.
dovish	Weak domestic demand continued to exert a dampening impact on inflation.
hawkish	In the fourth quarter of 2020, the performance of the global economy had been more favourable than expected. 
neutral	Monetary-policy relevant inflation, i.e. inflation adjusted for the first-round effects of changes to indirect taxes, would keep rising over the forecast horizon and would converge to the inflation target in 2011 H1.
dovish	Accompanied by constrained credit supply, household saving might remain high, which might act as a brake on inflation on the demand side.
neutral	Long-term yields had also remained around levels seen at the beginning of the quarter, following a sharp rise due to temporary factors.
hawkish	Inflation risks continued to lie to the upside.
dovish	Some members of the Council emphasized that intensified financial-market turmoil driven by fiscal imbalances in some Western European countries and potential problems faced by financial institutions from European countries could be a more significant threat to domestic economic growth than the absence of clear signs of economic recovery in the euro area.
hawkish	The restrictiveness of the entire macroeconomic policy mix will help attain the inflation objectives agreed upon with the government, thus resuming the downward trend in inflation as well as ensuring sustainable economic growth in the medium term.
hawkish	As for economic growth, in 2013, exports were the driving force behind the pick-up in economic activity in Romania, having a further favourable impact on the current account, whereas consumption and investment are envisaged to recover gradually. 
hawkish	References were also made to the recent more favourable performance of China?s economy and to the slight improvement in the prospects of emerging economies, commodity-exporting ones in particular, amid the rebound in demand for commodities and/or in the international prices thereof, fuelled by the anticipated US fiscal stimulus.
hawkish	The most recent data and business surveys point to an ongoing expansion of consumer demand and elevated unit labour costs in industry.
neutral	However, members held the unanimous view that monetary policy should closely monitor potential pass-through into the consumer price index.
hawkish	The increase in headline inflation and core inflation in October had reflected changes in the price index for processed food.
dovish	It was pointed to a strong decline in the growth of corporate and mortgage loans.
neutral	Overall, however, the inflation pressures were no longer increasing.
dovish	It was said several times that inflation in the euro area was significantly below expectations, the price index outlooks were being revised downwards and there was no sign of any change that might have a further negative effect on domestic inflation in the future. 
hawkish	In the monetary area, a revival of non-government credit dynamics is notable mainly due to the faster pace of foreign currency lending growth (foreign currency-denominated loans accounted for 50.6 percent of end-August overall non-government credit).
dovish	The ECB would launch a new series of quarterly targeted longer-term refinancing operations (TLTRO-III) to improve the effectiveness of monetary policy transmission and to maintain favourable bank lending conditions.
neutral	Following the review of macroeconomic and financial market developments, the Monetary Council assessed the central bank programmes and discussed the details of its monetary policy decision.
hawkish	The analyses reconfirm the outlook that annual inflation would remain in the following months above the upper limit of the variation band around the target due to continued excess demand-related pressures as well as prolonged effects of supply-side shocks (mainly fuel and food prices).
neutral	Against this background, members noted the widening of twin deficits, as well as the fact that the current account deficit financing had entirely been covered from foreign direct investment and EU funds.
dovish	Some members of the Council pointed out that the structure of economic growth in 2010 Q1, including the high share of inventory build-up, might signal slower GDP growth in the months to come.
neutral	The current account deficit stood further at a sustainable level, namely below 1 percent of GDP.
dovish	It was added that conditions in global industry were very volatile and deteriorating.
neutral	The Board discussed the effectiveness of transmission from monetary policy rates to the real economy.
neutral	Views were divided on investors? current judgement about the Hungarian economy.
dovish	It was also said that current inflation was below the inflation target and the fact that it was measured using a new index was not relevant, as the new index had brought the consumer basket structure more into line with reality. 
hawkish	Some Council members pointed out that the rate of GDP growth in Poland still exceeds the growth rate of potential output, leading to a widening of the output gap and a build-up in inflationary pressure.
neutral	Members of the Council agreed that current inflation developments, uncertainty about the prospects of economic recovery in Poland and abroad and uncertainty about the situation in the public finance and its impact on inflation justified keeping the NBP interest rates unchanged at the current meeting.
neutral	It was also said that the monetary developments were also signalling no risks of deflation.
dovish	In line with this, real GDP growth would slow from the 6.2% expected this year to 5% in 2008 and then speed up again to 5.6% in 2009.
neutral	The two-week central bank deposit would remain part of the Bank?s instruments; however, the facility would be offered at auctions, with quantity limits.
dovish	The annual growth of the domestic economy ? driven solely by net exports ? had recorded a further noticeable slowdown in 2011 Q4.
dovish	On the one hand, further decline in Polish exports and persisting negative annual growth in industrial output (including the output of intermediate and investment goods), deepening fall in employment in the corporate sector, growing unemployment rate and further decline in bank lending all pointed to the continuation of low activity in the Polish economy.
dovish	The majority of members preferring a rate cut emphasised that the international investment climate had been benign over recent weeks, risk premia on forint assets had fallen back to their levels in May-June and, as implied by the yield curve, market participants expected the Bank to reduce rates more rapidly over the next two years.
hawkish	It was noticed that, on the supply side, the swifter economic growth had benefited from quasi-general support.
dovish	The global economic picture had, however, started to worsen at a fast pace in mid-Q1, while the associated uncertainties had risen substantially, given the rapidly growing adverse impact of the COVID-19 pandemic on production and global supply chains as well as on demand.
hawkish	Economic growth would be fostered by higher external demand, easy domestic monetary conditions and a recovery in government investment.
dovish	The Board discussed in detail the role of the exchange rate of the koruna as an anti-inflationary factor.
dovish	The risks of the forecast were tilted slightly towards lower inflation and significantly towards lower interest rates.
dovish	The continued decline in oil prices and the fall in processed food prices had contributed to the further easing in inflation.
neutral	Members shared the view that it was crucially important that an agreement between the Hungarian Government and the IMF and EU on a financial safety net for Hungary was reached as soon as possible. 
dovish	Those members also emphasized that the June projection of the NBP pointed at further considerable decline in GDP growth in the coming quarters.
hawkish	The improvement in economic activity in Romania has further been fostered by export growth and the favourable performance of the industrial sector, as well as by the gradual consolidation of consumption.
hawkish	Both corporate and household lending had increased in August.
hawkish	Some of the board members stressed the upside risks to inflation, pointing out that a further pick-up in inflation owing to the increases in VAT and regulated prices might affect hitherto well-anchored inflation expectations, which would result in stronger second-round impacts on inflation. 
dovish	Members agreed that the inflation target was likely to be undershot, assuming that monetary conditions remained unchanged.
dovish	As a consequence, appetite for risk in emerging markets had deteriorated.
hawkish	Part of the discussion was devoted to the overheating of the domestic economy. 
dovish	On the other hand, other Council members argued that there was still a risk of a slowdown in the global economic growth, and that domestic demand was dependent on consumer sentiment, which had once again slightly deteriorated in November, and on the level of public investment, which could be delayed.
hawkish	They indicated that the rapid growth of wages was driving a considerable - and significantly higher than suggested by the NBP April projection - increase in unit labour costs in the economy. 
neutral	The discussion at the meeting focused on the situation in the credit market and in the banking sector as well as on the outlook for economic growth and inflation in Poland and abroad.
hawkish	The persistence of negative supply-side effects, high household income dynamics, the projected rise in public spending towards year-end, as well as uncertainties over leu exchange rate movements signal that end-2007 inflation will exceed the upper limit of the 3-5 percent target band.
hawkish	Economic activity continued to rebound in 2021 Q1 at a considerably faster pace than anticipated, albeit slower than in the previous quarter, thus recovering almost entirely the loss incurred in 2020 Q2. 
hawkish	The price of natural gas had more than tripled since the beginning of the summer, while the price of electricity had more than doubled.
neutral	The Bank?s measures of underlying inflation continued to indicate a moderate inflationary environment in the economy.
hawkish	The accelerating money supply growth was also identified as a potential medium-term upside risk to inflation.
hawkish	The Lombard rate was increased.
hawkish	By contrast, the recommendations for wage increases, agreed at the National Interest Reconciliation Council, and rises in the price of oil were exacerbating the upside risks to inflation.
hawkish	Monetary Council members agreed that the global financial market environment had stabilised further, risk appetite had picked up and stability risks had diminished compared to earlier stages of the financial crisis.
dovish	In addition, it was likely that the exchange rate shock would temporarily slow investment activity, and a dampening effect on the labour market could also be expected.
dovish	Monetary Council members agreed that, in the current recessionary environment, the Bank?s 3% target for inflation was likely to be met on the horizon relevant for monetary policy.
neutral	The continued risk aversion of financial investors amid persistent turbulences on international financial markets has weighed on developments in the leu's exchange rate.
hawkish	The significant improvement in economic activity had been reflected mostly in the June data.
dovish	Monetary-policy relevant inflation would be slightly below the inflation target over the entire forecast horizon. 
dovish	At the same time, some Council members noted that, taking into account the increasing percentage of irregular loans, banks would not be willing to ease their lending policies.
hawkish	The Board agreed that the growth of the Czech economy would remain robust.
hawkish	Those members pointed out that acceleration in price growth should also be fuelled by the rise in households? disposable income resulting from the increase in wages, which should support the growth of consumption demand.
hawkish	After the presentation of the situation report, the Board discussed the risks of the July forecast, which predicted a further rise in interest rates.
dovish	Most major emerging market economies were decelerating.
neutral	On the other hand, uncertainties regarding US trade policy, Brexit and the banking sector situation in some euro area countries were mentioned.
dovish	The growing uncertainties regarding global and European growth amid a worsened global risk appetite and heightened sovereign debt crisis in the euro zone are hindering the short-term outlook for the overall economic activity in Romania.
neutral	It was said repeatedly that according to the new forecast both headline inflation and monetary-policy relevant inflation would be close to the inflation target and that such a stable outlook was quite a rare occurrence.
neutral	Some Council members pointed out that the current interest rates level might be appropriate to enable inflation returning to the target over the next few quarters, while interest rate cuts amidst continuing weak economic climate abroad might have limited impact on the domestic economic activity.
hawkish	Therefore, in order to ensure price stability, prevent second-round inflationary effects and anchor inflation expectations, a continuation of the cycle of interest rate hikes with a firm step was warranted.
dovish	Overall, moderate underlying inflation developments continued to point in the direction of a low inflation environment.
dovish	It was said that this reflected households? reluctance to spend combined with government austerity measures.
dovish	Taking these factors into account, all members supported the reduction in the base rate.
neutral	Council members also discussed the size and structure of savings in the economy.
hawkish	The acceleration in growth and the expansionary impact on demand of next year?s budget contributed to the closure of the gap. 
dovish	It was said that new GDP figures confirmed that the economy was in recession.
neutral	The prevailing opinion among the board members was that the current situation ? characterised by lower-than-forecasted GDP, inflation and wages and higher-than-forecasted unemployment ? was not signalling the existence of any demand-pull inflation pressures from the domestic economy.
hawkish	In terms of demand, the recovery had been driven by an increase in household income, a pick-up in government and private investment and the accelerating withdrawal of EU funds.
hawkish	Economic growth would be fostered by accelerating external demand, the easing of the domestic monetary conditions via the weakened exchange rate and exceptionally low interest rates, and higher government investment. 
hawkish	The argument was also made that the appreciation of the Czech currency against the euro was linked with developments in the region and that the decision-making of large financial investors was not based solely on the interest rate differential. 
hawkish	Some Council members pointed out that the increase in inflation expectations is a risk factor for inflation.
neutral	The uncertainty surrounding this outlook arises from both the external environment ? mostly from the geopolitical tensions in the region, the situation in Greece and the euro area, and from the growing divergence between the monetary policy stances pursued by major central banks worldwide ? and the domestic environment.
neutral	It was said repeatedly that the inflation pressures in the wage area were not particularly significant at present.
hawkish	The underlying domestic factors included new information from the labour market, including faster wage growth, along with an upswing in economic growth and higher-than-forecasted inflation.
neutral	In this context, the influence of fundamental factors as well as trends in the international financial markets was considered.
hawkish	Moreover, some discussants argued that the rise in current inflation ? unlike in 2004 ? took place amidst strong economic growth and tight labour market which increased the likelihood of rising inflation expectations and of the so-called second-round effects.
hawkish	Some members of the Council believed that counteracting inflation risk within the monetary policy horizon would require interest rates to be raised at the Council meeting in December.
hawkish	While assessing the outlook for economic growth in Poland, it was pointed out that the growth of retail sales and industrial output in February were significantly higher then expected.
dovish	One member noted that the price of crude oil, a key factor in terms of domestic inflation developments, had fallen in recent months due to the slowdown in global activity and further declines in oil prices could not be ruled out.
neutral	The conditions for price stability are assumed to hold if economic agents can expect over a longer period with confidence that inflation remains steadily around the target.
hawkish	Inflation forecasts for the coming quarters had been also revised upwards, which, in the Council?s opinion, indicated the risk that the impact of the pandemic shock on inflationary processes would be more persistent than previously assessed. 
dovish	Attention was given to signals of a possible modest downturn in domestic economic activity in the third quarter of 2007.
hawkish	However, unit labour costs had posted again a faster annual growth or reported further two-digit dynamics in the first four months of 2018, while short-term inflation expectations had continued to see upward adjustments.
hawkish	Furthermore, the Council maintained its assessment that the gradual improvement in economic conditions was likely to continue over the coming quarters, while inflation pressure would remain limited.
dovish	In this regard, it was said that even though the uncertainty associated with expected GDP growth was high, there was spare capacity in the economy and the output gap was significantly negative.
hawkish	According to a majority of the board members, there was a significant risk of them becoming unanchored from the inflation target in the present situation. 
dovish	The NBR Board has decided to narrow the symmetrical corridor defined by interest rates on the NBR?s standing facilities to +/-3 percentage points from +/-4 percentage points. 
dovish	The coronavirus pandemic had hit the global economy in a weakened state; its negative economic effects had appeared quickly in a wide range of countries. 
neutral	While discussing monetary policy abroad, Council members underlined that the tapering of quantitative easing by the Federal Reserve was occurring against the background of the ECB stepping up its monetary expansion.
hawkish	It was estimated that economic activity was fuelled by sustained growth in domestic demand.
hawkish	The Hungarian economy had grown strongly, by 4.9 percent in the second quarter of 2018 relative to a year earlier.
hawkish	Leading and coincidence indicators from the domestic economy remained favourable, especially as regards industrial production, retail sales and lending to the private sector.
neutral	The turmoil on global financial markets and the approval of the fiscal reform were identified as events raising the uncertainty of the decision-making process above its usual level.
dovish	The vast majority of Council members were of the view that in the current situation neither the requirements of inflation targeting nor assessments of risks facing the economy allowed for a reduction in interest rates.
hawkish	The Monetary Council was unanimous in arguing that risks to the inflation outlook remained on the upside.
hawkish	However, the majority of the Council members were of the opinion that amidst further recovery in domestic economic activity and expected continuation of the favourable labour market conditions, as well as probably more lasting impact of the external shocks on price growth, a risk of inflation running above the NBP inflation target in the monetary policy transmission horizon persisted.
neutral	Overall, the effect of these external factors on the domestic economy was approximately neutral, whereas in the previous forecast it had been slightly anti-inflationary.
dovish	At the same time, they argued, core inflation has remained low.
neutral	In this context, the pass-through from monetary policy rates to market rates was discussed.
neutral	Firstly, the latest wage and inflation data did not deviate too much from earlier expectations.
hawkish	They argued that CPI inflation might run at a level higher than that suggested by the central projection path.
neutral	Council members agreed that the current interest rate level continued to be consistent with the sustainable achievement of the inflation target.
hawkish	Domestic demand, in turn, remained relatively robust, supported by a stable expansion in consumer demand and steeper growth in investment spending.
dovish	The situation deteriorated also in the euro area, while in the opinion of some Council members, the pace of this process might indicate that economic slowdown in the euro area was not only driven by the recession in the United States but also by weak domestic demand in the euro area.
dovish	In a much more uncertain than usual and volatile environment, it was the task of economic policy to mitigate the effects on real economy, to lay the foundations for economic recovery and to foster social cohesion.
hawkish	In May 2015, the annual inflation rate climbed to a higher-than-expected 1.2 percent, as volatile prices saw a relative step-up in their annual increase, while the average annual inflation rate was stuck at 0.9 percent for the third month in a row.
neutral	The updated projection of macroeconomic developments shows the annual inflation rate remaining inside the variation band around the central targets of 3 percent in both 2011 and 2012.
hawkish	It was said that domestic demand had rebounded and was showing robust growth, as evidenced by developments in the individual components of GDP, the employment and unemployment figures, a halt in growth in the saving rate, increasing credit growth and positive core inflation. 
neutral	The next subject of debate was the financial condition of corporations.
dovish	Considerable reduction in demand, in particular for the products of exporting enterprises, is also signalled by the results of the NBP business climate surveys.
hawkish	They pointed out that, in the medium term, inflation running above the inflation target would result in Polish economy gradually losing its price competitiveness.
hawkish	When analysing the inflation outlook, the Council members pointed out that in 2022 the annual price growth of consumption goods and services would remain at an elevated level.
dovish	Against this, it was said that the reduction in the budget deficit would probably mean a fall in expenditure and hence a decrease in government consumption.
neutral	They also stressed that as monetary policy transmission mechanism was characterised by considerable time lags, interest rate cuts should not be expected to translate immediately into lending and economic growth.
hawkish	Some agricultural commodity prices and import prices in some sectors were rising.
neutral	Some Board members remarked that overall credit developments were not a source of concern and, if imbalances were noticed on certain segments of lending, it would be analysed whether the implementation of macroprudential measures was warranted.
neutral	While analysing the developments of monetary and credit aggregates, some Council members pointed out that M3 growth was still moderate, similarly to the growth of lending to the private sector, which resulted, on the one hand, from stable growth in lending to households and, on the other hand, from the lack of revival in lending to the corporate sector.
neutral	Members agreed that data becoming available over the recent month had been in line with the baseline scenario of the December projection and no such real economy or financial market event had occurred that would justify a change in the monetary policy.
hawkish	The pick-up in economic activity was attributed to the favourable performance of net exports as well as to the improved domestic demand.
dovish	The prevailing view was that the economy did not currently have room for higher wage growth given the pessimism of domestic economic agents about the future economic situation.
dovish	As expected, annual growth of the Czech economy had slowed to 1.5% in 2014 Q4.
neutral	The Board discussed the outlook for net exports in relation to the recovery in external economic activity.
dovish	It was noted that weaker-than-expected demand was mainly attributable to two factors: the slowdown in earnings growth, closely related to the loose labour market, and the increase in instalments on household debt, driven by the appreciation of the Swiss franc.
neutral	The outlook for external developments was uncertain owing to the deepening global financial market crisis.
hawkish	The analysis of macroeconomic developments reveals ongoing positive annual growth in industrial output and exports. 
hawkish	In this discussion, the opinion was expressed that stronger monetary policy responses would be appropriate primarily in the event of economic shocks. 
hawkish	Some Board members underlined that inflation developments in 2018 had validated the NBR forecasts and the central bank?s monetary policy conduct which had not overreacted to the significant rise seen by the annual inflation rate in the summer months.
neutral	Specifically, the NBR Board unanimously decided to keep the monetary policy rate at 1.75 percent per annum; in addition, the Board unanimously decided to maintain at ñ1.50 percentage points the symmetrical corridor defined by the interest rates on the standing facilities around the policy rate, to further pursue adequate liquidity management in the banking system, as well as to leave unchanged the minimum reserve requirement ratio on leu-denominated liabilities of credit institutions.
neutral	The majority of the board members regarded the economic situation in Germany as stable and consistent with the forecast. 
dovish	Thus, in the opinion of those Council members, the weakening in economic growth in Poland might turn out significant. 
dovish	The resumption in disinflation has enabled a new cycle of monetary policy easing, in the context of the central bank effectively anchoring inflation expectations and closely monitoring domestic and external developments.
dovish	The Board stated that the fiscal measures would imply a restriction of demand, which would have an anti-inflationary effect.
hawkish	It was concluded that, against that background, labour market tightening had grown significantly stronger of late and that it might persist, given that specialised surveys and analyses showed moderate employment intentions in the near run, but also major difficulties encountered by employers in recruiting skilled labour, as well as an increased staff turnover rate.
neutral	The monetary policy stance aims to fulfil the objectives of price stability over the medium term and financial stability, while also mitigating the adverse impact of external and domestic factors on the economic rebound.
dovish	Some Council members pointed out that the situation in the credit market was not improving: lending to the enterprise sector continued to shrink, while the rise in loans to the household sector remains considerably lower than in the previous years.
dovish	The analysis of macroeconomic developments shows that the annual dynamics of indicators relevant for the trends in the domestic demand stayed in the negative territory.
neutral	The consistent implementation of an adequate macroeconomic policy mix, in line with the precautionary external financing arrangement signed with the international financial institutions, along with balanced social and political developments during the electoral year 2014, will help consolidate the stability of the Romanian economy, thereby strengthening its resilience to external shocks.
dovish	The return of inflation to a downward path reflects tighter broad monetary conditions, a favourable base effect, as well as lower prices of fuel and some food products and cheaper telephony rates.
neutral	Under the circumstances, the NBR Board unanimously decided to keep unchanged the monetary policy rate at 2.50 percent, the deposit facility rate at 1.50 percent and the lending (Lombard) facility rate at 3.50 percent.
hawkish	At the same time, some Council members drew attention to the upside risks to inflation.
neutral	The NBR Board is reiterating that it will carefully monitor global economic developments and analyze the effects of persistent international financial market turbulences on the Romanian economy.
